"id","repository_name","home_page","oai_pmh"
4064,Welcome to Repository Universitas PGRI Yogyakarta - Repository Universitas PGRI Yogyakarta,http://repository.upy.ac.id/,http://repository.upy.ac.id/cgi/oai2
4065,Welcome to the Webbs on the Web bibliography - Webbs on the Web bibliography,http://webbs.library.lse.ac.uk/,
4066,MapFig Home,https://digital.mapfig.com/jspui,
4067,Selamat datang di Eprints Universitas Negeri Makassar - UNM Eprints,http://eprints.unm.ac.id,http://eprints.unm.ac.id/cgi/oai2
4068,Digital Library - Universitas Negeri Makassar,http://digilib.unm.ac.id,
4069,Welcome to RaY - Research at York St John | Research at York St John,http://ray.yorksj.ac.uk/,http://ray.yorksj.ac.uk/cgi/oai2
4070,eScholarship@BC,https://escholarship.bc.edu,https://dlib.bc.edu/oai2
4071,Neliti: Indonesia's Think Tank Repository ,https://www.neliti.com,https://www.neliti.com/oai
4072,Explore Bristol Research,http://research-information.bris.ac.uk,https://research-information.bris.ac.uk/ws/oai
4073,Электронный архив TPU,http://earchive.tpu.ru,http://earchive.tpu.ru/oai/request
4074,AGORA - Ayuda a la Gestión de Objetos Reutilizables de Aprendizaje,http://www.agora.uady.mx,
4075,National Chiao Tung University Institutional Repository,https://ir.nctu.edu.tw,https://ir.nctu.edu.tw/oai/
4076,Expert Journals Repository,http://repository.expertjournals.com,http://repository.expertjournals.com/cgi/oai2
4077,Digital Collections of Colorado,https://dspace.library.colostate.edu/,https://dspace.library.colostate.edu/oai
4078,National Taipei University of Nursing and Health Sciences Institutional Repository,http://irlib.ntunhs.edu.tw/,http://irlib.ntunhs.edu.tw/ir-oai/request
4079,Aristotle University of Thessaloniki - Psifiothiki,http://digital.lib.auth.gr,http://digital.lib.auth.gr/oai2d
4080,Carolina Law Scholarship Repository ,http://scholarship.law.unc.edu/,http://scholarship.law.unc.edu/do/oai/
4081,Repository of the University of Ljubljana,https://repozitorij.uni-lj.si,https://repozitorij.uni-lj.si/oai/oai2.php
4082,Institutional Digital Repository - Naif Arab University for Security Sciences المستودع الرقمي المؤسسي لجامعة نايف العربية للعلوم الأمنية | ,http://repository.nauss.edu.sa/,http://repository.nauss.edu.sa/oai/
4083,Repository of University of Nova Gorica,https://repozitorij.ung.si/info/index.php/slo/,https://repozitorij.ung.si/oai/oai2.php
4084,Repository of University of Primorska,https://repozitorij.upr.si/info/index.php/eng/,http://repozitorij.upr.si/oai/oai2.php
4085,Savoirs UdeS : plateforme de diffusion de la production intellectuelle de l’Université de Sherbrooke,http://savoirs.usherbrooke.ca/,http://savoirs.usherbrooke.ca/oai
4086,OPAC - Perpustakaan Universitas Indonesia,http://lib.ui.ac.id,http://lib.ui.ac.id/oai
4087,The University of Reading Insitutional Repository,"http://reading,eprints-archive.org",
4088,İTÜ Akademik Açık Arşiv (ITU Academic Open Archive),http://polen.itu.edu.tr/,http://polen.itu.edu.tr/oai
4089,Digital repository of Slovenian research organizations,http://dirros.openscience.si/info/index.php/eng/,http://dirros.openscience.si/oai/oai2.php
4090,RIUMA (UNAN-Managua),http://repositorio.unan.edu.ni/,http://repositorio.unan.edu.ni/cgi/oai2
4091,Institutional Repository of China University of Mining and Technology,http://ir.cumt.edu.cn:8080/,http://ir.cumt.edu.cn:8080/oai/request
4092,TNO Repository,http://repository.tudelft.nl/tno/,http://repository.tudelft.nl/tno/
4093,Welcome to Test Repository - Test Repository,http://eprints.uoz.ac.ir,http://eprints.uoz.ac.ir/cgi/oai2
4094,CONICET Digital - Repositorio Institucional,http://ri.conicet.gov.ar/,http://ri.conicet.gov.ar/oai/request
4095,Repositorio Científico,http://rc.upr.edu.cu,http://rc.upr.edu.cu/oai/request
4096,Welcome to IIASA PURE,http://pure.iiasa.ac.at/,http://pure.iiasa.ac.at/cgi/oai2
4097,Kyoto Prefectural University of Medicine Institutional Repository (Kissei),https://kpu-m.repo.nii.ac.jp/,
4098,"The National Museum of Western Art, Tokyo - Publications Repository",https://nmwa.repo.nii.ac.jp/,http://nmwa.repo.nii.ac.jp/oai
4099,erKNUTD: Electronic Repository Kyiv National University of Technologies and Design,http://er.knutd.com.ua,http://er.knutd.com.ua/oai/request
4100,Institutional Repository Bilkent University,http://repository.bilkent.edu.tr/,http://repository.bilkent.edu.tr/oai/request
4101,Egerton University Instititutional Repository,http://ir-library.egerton.ac.ke/jspui/,
4102,Institutional Repository in Agricultural Sciences of State Agrarian University of Moldova (IRAS),http://dspace.uasm.md/,
4103,Okayama Prefectural University ePublications Repository,https://oka-pu.repo.nii.ac.jp,http://oka-pu.repo.nii.ac.jp/oai
4104,Library and Archive of Western State College of Law (LAWS),http://lawscl.org/,http://lawscl.org/do/oai/
4105,FHSU Scholars Repository | Fort Hays State University Research,http://scholars.fhsu.edu/,http://scholars.fhsu.edu/do/oai/
4106,ICESBA/Procedia of Economics and Business Administration,http://icesba.eu/procedia.html,http://icesba.eu/ocs/index.php/index/index/oai
4107,Repositório Institucional da UNILA (RI-UNILA),http://dspace.unila.edu.br/,http://dspace.unila.edu.br/oai/request
4108,IRIHS - Institutional Repository at IHS Vienna,http://irihs.ihs.ac.at/,http://irihs.ihs.ac.at/cgi/oai2
4109,Uniwersytet Papieski Jana Pawła II w Krakowie (Pontifical University of John Paul II),http://bc.upjp2.edu.pl/dlibra,
4110,IRChNUT Home,http://ir.stu.cn.ua/?locale-attribute=en,http://ir.stu.cn.ua/oai
4111,Nazarbayev University Repository,http://nur.nu.edu.kz/,
4112,Barrel,https://barrel.repo.nii.ac.jp/,http://barrel.repo.nii.ac.jp/oai
4113,Rowan Digital Works,http://rdw.rowan.edu/,http://rdw.rowan.edu/do/oai/
4114,Portal repository universitas pasundan bandung,http://repository.unpas.ac.id,http://repository.unpas.ac.id/cgi/oai2
4115,CUNTUR: Central Ukrainian National Technical University Repozitory,http://dspace.kntu.kr.ua/jspui/,http://dspace.kntu.kr.ua/oai
4116,Meiji University of Integrative Medicine Academic Repository,https://meiji-u.repo.nii.ac.jp/,http://jairo.nii.ac.jp/cgi/oai2
4117,CRIS - TEI of Epirus: Home,http://cris.teiep.gr,
4118,Biblioteca Digital,http://bdigital.zamorano.edu/,http://bdigital.zamorano.edu/
4119,Institutional Repository of Lanzhou University,http://ir.lzu.edu.cn/,http://ir.lzu.edu.cn/casirgrid-oai/request
4120,Knowledge Repository @ IUP | Indiana University of Pennsylvania Research,http://knowledge.library.iup.edu/,http://knowledge.library.iup.edu/do/oai/
4121,Addis Ababa University Institutional Repository: Home,http://etd.aau.edu.et,http://etd.aau.edu.et/oai/request
4122,Departamentul Informational Biblioteconomic,http://files.ulim.md:8080/xmlui/,http://files.ulim.md:8080/xmlui/
4123,Suzuka University of medical science institutional repository,https://sums.repo.nii.ac.jp/,
4124,æ�,https://shk.repo.nii.ac.jp/,
4125,Repositorio Universidad Autónoma de Manizales ,http://repositorio.autonoma.edu.co/jspui/,http://repositorio.autonoma.edu.co/oai/request
4126,Haramaya University Institutional Repository ,http://institutional_repository.haramaya.edu.et/,http://institutional_repository.haramaya.edu.et/oai/request
4127,NIPGR Digital Knowledge Repository (NDKR): Home,http://www.nipgr.res.in/ir_ndkr.html,http://223.31.159.10:8080/jspui/
4128,Repositorio Comillas,https://repositorio.comillas.edu/xmlui/,https://repositorio.comillas.edu/oai/request?verb=Identify
4129,University of Johannesburg Institutional Repository,https://ujcontent.uj.ac.za/vital/access/manager/Index?site_name=Research%20Output,https://ujcontent.uj.ac.za/vital/oai/provider/
4130,Muroran-IT Academic Resources Archive,https://muroran-it.repo.nii.ac.jp/,http://muroran-it.repo.nii.ac.jp/oai
4131,Institute for Social Research in Zagreb (ISRZ) Repository,http://idiprints.knjiznica.idi.hr/,http://idiprints.knjiznica.idi.hr/cgi/oai2
4132,Welcome to Digital Library UIN Sunan Gunung Djati Bandung - Digital Library UIN Sunan Gunung Djati Bandung,http://digilib.uinsgd.ac.id/,http://digilib.uinsgd.ac.id/
4133,"PRESTO: Performance, Research, Events, Scores and Texts, Online",http://presto.ram.ac.uk/,
4134,University of Dar es Salaam Research Repository,http://repository.udsm.ac.tz:8080/xmlui/,http://repository.udsm.ac.tz:8080/oai
4135,Eprints at Atmiya,http://atmiya.eprints.org/,http://atmiya.eprints.org/cgi/oai
4136,CIIT Lahore Repository,http://dspace.ciitlahore.edu.pk/,http://dspace.ciitlahore.edu.pk/
4137,Kimuk - Repositorio Nacional de Costa Rica,http://kimuk.conare.ac.cr/,http://kimuk.conare.ac.cr:8090/xoai-2.0/request
4138,TEIKYO University of Science Academic Repository,https://tust.repo.nii.ac.jp/,
4139,FJSL - Fondation Jeunes Scientifiques Luxembourg - MyScienceWork,https://fjsl.mysciencework.com/,
4140,NSUWorks - Nova Southeastern University Institutional Repository,http://nsuworks.nova.edu/,http://nsuworks.nova.edu/do/oai/
4141,eKSPUIR: Repository of Volodymyr Vynnychenko Central Ukrainian State Pedagogical University,http://dspace.kspu.kr.ua/jspui/,http://dspace.kspu.kr.ua/oai
4142,LSBU Research Open,http://researchopen.lsbu.ac.uk,http://researchopen.lsbu.ac.uk/cgi/oai2
4143,Ciconia. Biblioteca Digital del Patrimonio Cultural de Extremadura,http://ciconia.gobex.es,http://ciconia.gobex.es/es/about/oai.do
4144,OPEN RECEARCH ARCHIVE (ORA USARB) OF ALECU RUSSO BĂLŢI STATE UNIVERSITY,http://dspace.usarb.md:8080/jspui/,http://dspace.usarb.md:8080/jspui/
4145,IR @Tum,http://ir.tum.ac.ke/,
4146,NIFS-Repository,https://nifs-repository.repo.nii.ac.jp/,http://nifs-repository.repo.nii.ac.jp/oai
4147,National Chung Cheng University Institutional Repository,http://ccur.lib.ccu.edu.tw/,http://ccur.lib.ccu.edu.tw/ir-oai/request
4148,DSpace at White Nile College Of Science & Technology                   Ø§Ù�,http://repository.wnust.edu.sd:8080/jspui/,http://repository.wnust.edu.sd:8080/jspui/
4149,Digital Repository Warmadewa University,https://repository.warmadewa.ac.id,https://repository.warmadewa.ac.id/cgi/oai2
4150,Karamanoğlu Mehmetbey University (DSpace@KMU),http://earsiv.kmu.edu.tr/,http://earsiv.kmu.edu.tr/
4151,Koç University Suna Kıraç Library Digital Collections,http://digitalcollections.library.ku.edu.tr/cdm/,http://cdm21054.contentdm.oclc.org/oai/oai.php
4152,Pamukkale Üniversitesi Açık Erişim Arşivi,http://acikerisim.pau.edu.tr:8080/xmlui/,http://acikerisim.pau.edu.tr:8080/xmlui/oai
4153,MMUST Repository Home,http://ir-library.mmust.ac.ke,http://ir-library.mmust.ac.ke/oai
4154,REPOSITORIO ACADEMICO USMP: Vox Juris,http://www.repositorioacademico.usmp.edu.pe/handle/usmp/959,http://www.repositorioacademico.usmp.edu.pe/oai/request?verb=ListIdentifiers&metadataPrefix=oai_dc
4155,KABU Repository,http://ir.kabarak.ac.ke/,
4156,ÉDUQ: Archive ouverte du réseau collégial du Québec,https://eduq.info,https://eduq.info/oai/request
4157,Samara University Repository,http://repo.ssau.ru/,http://repo.ssau.ru/oai/
4158,Repositorio Institucional del Ministerio de Educación,http://repositorio.minedu.gob.pe/,http://repositorio.minedu.gob.pe/oai/request?verb=Identify
4159,HANYANG Repository(한양대학교),http://repository.hanyang.ac.kr/,http://repository.hanyang.ac.kr/oai/request
4160,JOOUST Repository,http://ir.jooust.ac.ke,
4161,Pusan National University Hospital Repository(부산대학교병원),http://repository.pnuh.or.kr/,http://repository.pnuh.or.kr/oai/request
4162,BSAA library,http://elib.baa.by,http://elib.baa.by
4163,Biblioteca Virtual de Derecho Aragonés,http://www.derechoaragones.es,http://www.derechoaragones.es/i18n/oai/oai_derechoaragones.es.cmd
4164,Repositorio Institucional de la Universidad Autónoma del Estado de México,http://ri.uaemex.mx/,http://ri.uaemex.mx/oai/request
4165,Welcome to EPRINTS@UNAIR - REPOSITORY UNAIR,http://repository.unair.ac.id,http://repository.unair.ac.id/cgi/oai2
4166,University of Wales Trinity Saint David Research Repository,http://repository.uwtsd.ac.uk/,http://repository.uwtsd.ac.uk/cgi/oai2
4167,Museo Virtual Félix Cañada,http://museovirtualfelixcañada.digibis.com,http://museovirtualfelixcanada.digibis.com/oai
4168,"Opus - Publication Server of the Hochschule fuer Musik Detmold
Opus - Hochschulschriftenserver der Hochschule für Musik Detmold
",https://opus.hfm-detmold.de/home,https://opus.hfm-detmold.de/oai
4169,"OPUS - Hochschulschriftenserver der Hochschule Emden/Leer - University of Applied Sciences
",https://opus.hs-emden-leer.de/home,https://opus.hs-emden-leer.de/oai
4170,"Publication Server of Furtwangen University of Applied Sciences
OPUS-HFU - Hochschulschriftenserver der Hochschule Furtwangen
",https://opus.hs-furtwangen.de/home,https://opus.hs-furtwangen.de/oai
4171,Publication Server of Hochschule Esslingen,https://hses.bsz-bw.de/home,https://hses.bsz-bw.de/oai
4172,"HilDok – University of Hildesheim Institutional Repository
HilDok - Publikationsserver der Universität Hildesheim",https://hildok.bsz-bw.de/home,https://hildok.bsz-bw.de/oai
4173,"OPUS-PHKA - Publication Server of Karlsruhe University of Education
OPUS-PHKA - Hochschulschriftenserver der Pädagogischen Hochschule Karlsruhe",https://phka.bsz-bw.de/home,https://phka.bsz-bw.de/oai
4174,"Welcome to e-Publications@khm
Willkommen bei e-Publications@khm",https://e-publications.khm.de/home,https://e-publications.khm.de/oai
4175,Kirchlicher Dokumentenserver,https://kidoks.bsz-bw.de/home,https://kidoks.bsz-bw.de/oai
4176,"MOnAMi - Publication Server of Hochschule Mittweida
MOnAMi - Hochschulschriftenserver der Hochschule Mittweida",https://monami.hs-mittweida.de/home,https://monami.hs-mittweida.de/oai
4177,"Repository of Reutlingen University
Bibliografie und Repositorium der Hochschule Reutlingen
",https://publikationen.reutlingen-university.de/home,https://publikationen.reutlingen-university.de/oai
4178,"Publication Server of PH Schwäbisch Gmünd
OPUS-PHSG - Hochschulschriftenserver der PH Schwäbisch Gmünd
",https://phsg.bsz-bw.de/home,https://phsg.bsz-bw.de/oai
4179,"HdM ePub - Publication Server of Media University Stuttgart
HdM ePub - Hochschulschriftenserver der Hochschule der Medien Stuttgart
",https://hdms.bsz-bw.de/home,https://hdms.bsz-bw.de/oai
4180,"Publication Server of Ostfalia University of Applied Sciences
Hochschulschriftenserver der Ostfalia Hochschule für angewandte Wissenschaften",http://opus.ostfalia.de/home,http://opus.ostfalia.de/oai
4181,"Publication Server of the Wuppertal Institute
Publikationsserver des Wuppertal Instituts für Klima, Umwelt, Energie",https://epub.wupperinst.org/home,https://epub.wupperinst.org/oai
4182,SWOP Südwestdeutscher Online Publikationsserver,https://swop.bsz-bw.de/home,https://swop.bsz-bw.de/oai
4183,Repositório Digital Institucional da Universidade Federal do Paraná,http://acervodigital.ufpr.br/,http://acervodigital.ufpr.br/oai/request
4184,Tokai University Repository,http://www.time.u-tokai.ac.jp/webopac/catsrr.do?system=1461982118326,
4185,Scholarship & Creative Works @ Digital UNC | University of Northern Colorado Research,http://digscholarship.unco.edu/,http://digscholarship.unco.edu/do/oai/
4186,The University of Canberra Research Repository,http://www.canberra.edu.au/researchrepository/home.do,http://www.canberra.edu.au/researchrepository/oai
4187,Shendi University Repository,http://Repository.ush.sd:8080/xmlui,http://Repository.ush.sd:8080/oai/
4353,IO PWr,http://io.pwr.edu.pl/eprints/,http://io.pwr.edu.pl/eprints/cgi/oai2
4188,Portal de Eventos da Universidade Federal do Vale do São Francisco (UNIVASF),http://eventos.univasf.edu.br/,http://eventos.univasf.edu.br/index.php/congrefor/index/oai
4189,GALILEO Open Learning Materials,http://oer.galileo.usg.edu/,http://oer.galileo.usg.edu/do/oai/
4190,Afyon Kocatepe Üniversitesi,http://acikerisim.aku.edu.tr:8080/xmlui/,http://acikerisim.aku.edu.tr:8080/oai/request
4191,Institutional Repository of Nicolae Testemitanu State University of Medicine and Pharmacy of the Republic of Moldova,http://old.library.usmf.md:8080/jspui/,
4192,CorpusUL: Université Laval's institutional repository,https://corpus.ulaval.ca/,https://corpus.ulaval.ca/oai/request
4193,Smith Scholarworks,http://scholarworks.smith.edu/,http://scholarworks.smith.edu/do/oai/
4194,KRIHS Repository(국토연구원),http://repo.krihs.re.kr/,http://repo.krihs.re.kr/oai/reqeust
4195,Repositorio de Revistas de Investigación USIL,http://revistas.usil.edu.pe/,http://revistas.usil.edu.pe/index.php/index/oai
4196,Digital Commons @ St. Norbert College,http://digitalcommons.snc.edu/,http://digitalcommons.snc.edu/do/oai/
4197,IBS Publications Repository(기초과학연구원),http://pr.ibs.re.kr/,http://pr.ibs.re.kr/oai/
4198,Lauda : University of Lapland,https://lauda.ulapland.fi,https://lauda.ulapland.fi/oai/
4199,NEPTUN,https://neptun.unamur.be,https://neptun.unamur.be/oai
4200,BSUSpace,http://ir.bsu.ac.ug,http://ir.bsu.ac.ug/oai
4201,Repository UIN Sumatera Utara,http://repository.uinsu.ac.id/,http://repository.uinsu.ac.id/cgi/oai2
4202,GSMU Repository,http://elib.gsmu.by,http://elib.gsmu.by/oai
4203,Universitas Terbuka Repository - Universitas Terbuka Repository,http://repository.ut.ac.id/,http://repository.ut.ac.id/cgi/oai2
4204,Biblioteca Digital Universidad de San Buenaventura,http://bibliotecadigital.usb.edu.co/,http://bibliotecadigital.usb.edu.co:8080/oai/request
4205,Scholarly Commons | Susquehanna University Research,http://scholarlycommons.susqu.edu/,http://scholarlycommons.susqu.edu/do/oai/
4206,Research Institute for Humanity and Nature Repository,https://chikyu.repo.nii.ac.jp/,http://chikyu.repo.nii.ac.jp/oai
4207,LSHTM Data Compass,http://datacompass.lshtm.ac.uk/,http://datacompass.lshtm.ac.uk/cgi/oai2/
4208,Smith ScholarWorks,http://scholarworks.smith.edu/about.html,http://scholarworks.smith.edu/do/oai/
4209,KUMeL Repository(계명대학교 의학도서관),http://kumel.medlib.dsmc.or.kr,http://kumel.medlib.dsmc.or.kr/oai/request
4210,Biblioteca | Institutul Teologic Adventist,http://institutadventist.ro/studenti/biblioteca/,http://institutadventist.ro/studenti/biblioteca/
4211,figshare - credit for all your research,https://figshare.com,https://api.figshare.com/v2/oai
4212,The Natural History Museum Repository,http://nhm.openrepository.com/nhm/,http://nhm.openrepository.com/nhm-oai/request?verb=Identify
4213,KITopen,https://www.bibliothek.kit.edu/cms/kitopen.php,https://publikationen.bibliothek.kit.edu/oai/fulltext/
4214,KovsieScholar,http://scholar.ufs.ac.za,
4215,Kazan Federal University Digital Repository,http://dspace.kpfu.ru,http://dspace.kpfu.ru/oai
4216,Unipampa Digital Repository,http://dspace.unipampa.edu.br:8080/xmlui/,
4217,DSpace University of Palestine,http://dspace.up.edu.ps/jspui,http://dspace.up.edu.ps/oai/request
4218,Scholarship Repository | Florida State University College of Law Research,http://ir.law.fsu.edu/,http://ir.law.fsu.edu/do/oai/
4219,Repositori Institucional de la Universitat Rovira i Virgili,http://repositori.urv.cat/fourrepopublic,http://appserver.urv.cat/fedora/oai
4220,City University of Seattle Academic Repository,http://repository.cityu.edu/,http://repository.cityu.edu/oai/request
4221,Sally McDonnell Barksdale Honors College Thesis Repository at the University of Mississippi,http://thesis.honors.olemiss.edu/,http://thesis.honors.olemiss.edu/cgi/oai2
4222,Institutional Repository of Moldova State University,http://dspace.usm.md:8080/xmlui/,
4223,Repositori institucional URV,http://repositori.urv.cat/fourrepopublic/,http://appserver.urv.cat/fedora/oai
4224,"IRL @ UMSL | University of Missouri, St. Louis Research",http://irl.umsl.edu,http://irl.umsl.edu/do/oai/
4225,Investigo,http://www.investigo.biblioteca.uvigo.es/xmlui,http://www.investigo.biblioteca.uvigo.es/oai/request
4226,Saitama Medical University Repository,https://saitama-med.repo.nii.ac.jp,http://saitama-med.repo.nii.ac.jp/oai
4227,Atmiya Digital Repository(DSPACE),http://library.atmiya.net:8080/dspace/,http://library.atmiya.net:8080/oai
4228,Ryotokuji University Institutional Repository,https://ryotokuji-u.repo.nii.ac.jp/,
4229,DSpace at My University: Alzaiem Alazhari University Repository,http://repository.aau.edu.sd:8080/jspui/,
4230,BCAM's Institutional Repository Data - BIRD,http://www.bcamath.org,http://bird.bcamath.org
4231,Mount Kenya University E-Repository,http://erepository.mku.ac.ke,http://erepository.mku.ac.ke/oai/request
4232,University of the Highlands and Islands,https://pure.uhi.ac.uk/portal/en/,
4233,HoÅ�geldiniz | TAGEM Açık Eri,http://mitos.tagem.gov.tr/,
4234,UNI ScholarWorks at the University of Northern Iowa,https://scholarworks.uni.edu/,https://scholarworks.uni.edu/do/oai/
4235,Repositorio Institucional USIL,http://repositorio.usil.edu.pe/,http://repositorio.usil.edu.pe/oai/
4236,Repositorio Institucional de Documentos,http://zaguan.unizar.es,http://zaguan.unizar.es(oai2d
4237,Touro Scholar,http://touroscholar.touro.edu/,http://touroscholar.touro.edu/do/oai/
4238,Repozytorium Uniwersytetu Jagiellońskiego (RUJ),http://ruj.uj.edu.pl,http://ruj.uj.edu.pl/oai/request
4239,ScholarWorks@UARK,http://scholarworks.uark.edu/,http://scholarworks.uark.edu/do/oai/
4240,Baza Wiedzy Uniwersytetu Opolskiego (University of Opole Base of Knowledge),http://bazawiedzy.uni.opole.pl,http://repo.uni.opole.pl
4241,Digital Commons @ OWU | Ohio Wesleyan University Research,http://digitalcommons.owu.edu/,http://digitalcommons.owu.edu/do/oai/
4242,MUScholar Home,http://scholar.mzumbe.ac.tz,
4243,RIDAA: Repositorio Institucional Digital de la Universidad Nacional de Quilmes,http://ridaa.unq.edu.ar/,http://ridaa.unq.edu.ar/oai/
4244,Murray State's Digital Commons,http://digitalcommons.murraystate.edu/,http://digitalcommons.murraystate.edu/do/oai/
4354,Repositório Institucional da Unisul (RIUNI),http://www.riuni.unisul.br,
4245,"Online-Publikationssystem der Bauhaus-Universität Weimar
Publication Server of Bauhaus University Weimar",https://e-pub.uni-weimar.de/opus4/home,https://e-pub.uni-weimar.de/opus4/oai
4246,Repositório Institucional da Universidade Federal de Rondônia,http://www.ri.unir.br/jspui/,http://www.ri.unir.br/oai/request?verb=ListIdentifiers&metadataPrefix=oai_dc
4247,Biblioteca Digital de les Illes Balears,http://ibdigital.uib.cat,http://ibdigital.uib.es/greenstone/cgi-bin/oaiserver.cgi
4248,Welingkar Institute of Management Development and Research,http://dspace.welingkar.org:8080/jspui/,
4249,Digital Commons @ LIU | Long Island University Research,http://digitalcommons.liu.edu/,http://digitalcommons.liu.edu/do/oai/
4250,IR @ L.S.U Home,http://library.lsu.ac.zw:8083/xmlui/,http://ir.lsu.ac.zw
4251,Federal University Lokoja Institutional Repository,http://repository.fulokoja.edu.ng/,http://repository.fulokoja.edu.ng/oai
4252,Repositorio Institucional Humboldt: Página de inicio,http://repository.humboldt.org.co,http://repository.humboldt.org.co/oai/request
4253,Repository of Kharkiv national Air Force University,http://www.hups.mil.gov.ua/periodic-app/journal,http://www.hups.mil.gov.ua/periodic-app/oai
4254,Repositório Institucional Digital da Produção Científica e Intelectual da UFJF,https://repositorio.ufjf.br,https://repositorio.ufjf.br/cgi/oai
4255,Repositorio Institucional Académico Universidad Andrés Bello,http://repositorio.unab.cl,
4256,CaSA NaRA,http://arhiva.nara.ac.rs,http://arhiva.nara.ac.rs/oai/request
4257,"Federal University of Technology, Minna Institutional Repository: Home",http://dspace.futminna.edu.ng/jspui/,
4258,Bartın Üniversitesi Akademik Arşiv Sistemi,http://acikerisim.bartin.edu.tr:8080/xmlui/,
4259,Repozytorium Uniwersytetu Warszawskiego,https://depotuw.ceon.pl/,
4260,Institutional Repository of the Technical University of Moldova (IRTUM),http://repository.utm.md/,
4261,MC Law Digital Commons,http://dc.law.mc.edu/,http://dc.law.mc.edu/do/oai/
4262,UNM Digital Repository,http://digitalrepository.unm.edu/,http://digitalrepository.unm.edu/do/oai/
4263,CIC Digital - Repositorio Institucional de la Comisión de Investigaciones Científicas de la Provincia de Buenos Aires,http://digital.cic.gba.gob.ar/,http://digital.cic.gba.gob.ar/oai/request
4264,Australian Catholic University Research Bank,http://researchbank.acu.edu.au/,http://researchbank.acu.edu.au/do/oai/
4265,Open SPACE @ DMACC,http://openspace.dmacc.edu/,http://openspace.dmacc.edu/do/oai/
4266,Digital Commons @ VCCS,http://commons.vccs.edu/,http://commons.vccs.edu/do/oai/
4267,Musashino University Academic Institutional Repository : Japanese Institutional Repositories Online,https://mu.repo.nii.ac.jp/,
4268,mdw Repository,https://repo.mdw.ac.at,http://repo.mdw.ac.at/cgi-bin/OAI-XMLFile-2.1/XMLFile/mdw/oai.pl
4269,ZHAW digitalcollection,https://digitalcollection.zhaw.ch/,https://digitalcollection.zhaw.ch/oai/request
4270,website,http://sc-science.org/,
4271,Institutional Repository of the Kalsekar Technical Campus,http://www.aiktcdspace.org:8080/jspui/,http://www.aiktcdspace.org:8080/oai/request?verb=Identify
4272,Welcome to Koya University Eprints - Koya University Eprints,http://eprints.koyauniversity.org,
4273,Stony Brook University Libraries | Academic Commons,http://commons.library.stonybrook.edu/,http://commons.library.stonybrook.edu/do/oai/
4274,St. Mary's University Ethiopia Institutional Repository,http://repository.smuc.edu.et,
4275,INIS: International Nuclear Information System,https://www.iaea.org/inis/,
4276,Botswana College of Distance and Open Learning (BOCODOL) Digital Repository,http://bocospace.bocodol.ac.bw/,http://bocospace.bocodol.ac.bw
4277,Fachrepositorium Lebenswissenschaften; PUBLISSO - ZB MED-Publikationsportal Lebenswissenschaften,http://www.publisso.de/open-access-publizieren/repositorien/fachrepositorium-lebenswissenschaften/,http://frl.publisso.de/oai-pmh/
4278,NIE Repository(국립생태원),http://ecoki.nie.re.kr,http://ecoki.nie.re.kr/oai
4279,The ORB: The Open Repository @Binghamton,http://orb.binghamton.edu/,http://orb.binghamton.edu/do/oai/
4280,BIBLIOTECA | REPOSITORIO (OPEN ACCESS) | ESCUELA ARGENTINA DE TANTRA,http://tantra.org.ar/biblioteca/index.php/Biblioteca,http://tantra.org.ar/biblioteca/index.php/Biblioteca/oai
4281,Welcome to PNP Repository - Politeknik Negeri Padang,http://repo.polinpdg.ac.id,http://repo.polinpdg.ac.id/cgi/oai2
4282,Brown Digital Repository,https://repository.library.brown.edu/studio/,
4283,Knowledge@UChicago,https://knowledge.uchicago.edu/,
4284,Scholar@UC,https://scholar.uc.edu/,
4285,Digital Library of STFI Sadra,http://digilib.sadra.ac.id/,http://digilib.sadra.ac.id/cgi/oai2
4286,GW ScholarSpace,https://scholarspace.library.gwu.edu/,
4287,DigitalGeorgetown,http://www.library.georgetown.edu/digitalgeorgetown,
4288,Institutional repository of Ivano-Frankivsk National Technical University of Oil and Gas (Електронний науковий архів Івано-Франківського національного технічного університету нафти і газу),http://elar.nung.edu.ua,http://elar.nung.edu.ua/oai/
4289,"REAL CORP – International Conference on Urban Planning
and Regional Development in the Information Society",http://repository.corp.at/,http://repository.corp.at/cgi/oai2
4290,Arcimís: Archivo Climatológico y Meteorológico Institucional de AEMET,http://repositorio.aemet.es/,http://repositorio.aemet.es/oai/request
4291,DIR-SPU (Digital Institutional Repository),http://dir.upsc.md:8080/xmlui/,
4292,IREK – AESM: Institutional Repository of Economic Knowledge of Academy of Economic Studies of Moldova,http://irek.ase.md/xmlui/,
4293,pub H-BRS - Publikationsserver der Hochschule Bonn-Rhein-Sieg,https://pub.h-brs.de/,https://pub.h-brs.de/oai
4294,BORY: Budapest Business School Repository,http://publikaciotar.repozitorium.uni-bge.hu/,http://publikaciotar.repozitorium.bgf.hu/cgi/oai2
4295,Academy of Science of South Africa Research Repository,http://research.assaf.org.za,http://research.assaf.org.za/oai/request?verb=Identify
4296,ePublications at Regis University,http://epublications.regis.edu/,http://epublications.regis.edu/do/oai/
4297,International Journal of Perceptions in Public Health,http://www.ijpph.org,
4298,Dspace@UCLV,http://dspace.uclv.edu.cu/,
4299,Repositorio Institucional USAT ,http://repositorio.usat.edu.pe,http://repositorio.usat.edu.pe/oai/request
